2.809290e-03	2.386097e-05	
3.403527e-03	2.687274e-05	
2.333285e-03	1.156644e-05	
3.841979e-03	3.594254e-06	
3.454800e-03	2.824104e-05	
1.485278e-04	5.640177e-06	
4.873151e-03	1.113327e-05	
2.731718e-03	2.618461e-05	
3.147021e-03	6.224072e-05	
2.632806e-03	2.349946e-05	
1.936950e-03	7.380968e-06	
3.083667e-03	1.298952e-05	
2.539195e-03	9.041622e-06	
3.572364e-03	2.214391e-05	
5.201533e-04	1.518679e-05	
2.560920e-03	3.430918e-05	
3.749919e-03	1.094308e-06	
1.766230e-03	1.380958e-05	
1.566924e-03	1.806122e-05	
2.479187e-03	3.821530e-05	
2.763013e-03	1.641326e-05	
4.405544e-03	2.089670e-05	
2.891938e-03	2.583874e-06	
1.918905e-03	2.787382e-05	
2.451947e-03	2.674157e-06	
3.662576e-03	3.398210e-05	
4.029744e-03	3.110242e-05	
8.298643e-04	2.281585e-05	
3.405557e-03	1.595872e-05	
2.608027e-03	1.745517e-05	
2.802835e-03	2.720877e-05	
3.417753e-03	1.093594e-05	
2.268834e-03	1.134686e-05	
1.737206e-03	1.868859e-05	
3.324682e-03	7.371166e-06	
1.913577e-03	6.361950e-07	
2.699641e-03	1.095567e-06	
2.814026e-03	1.240925e-05	
3.077298e-03	3.432942e-05	
1.485646e-03	4.390224e-05	
1.303311e-03	4.575869e-05	
2.717746e-03	1.949318e-05	
2.624014e-03	2.536951e-05	
1.128729e-03	2.094885e-05	
3.399076e-03	2.686496e-05	
1.379817e-03	2.434003e-05	
2.463123e-03	3.239546e-05	
3.874192e-03	2.139890e-05	
3.138290e-03	1.384760e-06	
3.795077e-03	2.484180e-05	
2.731623e-03	2.745132e-05	
2.365636e-03	5.278429e-05	
4.876655e-03	4.459158e-05	
2.534555e-03	6.536335e-05	
1.998598e-03	7.539316e-05	
2.177130e-03	3.271776e-05	
4.750850e-03	7.507372e-05	
3.150560e-03	4.711453e-05	
3.576597e-03	5.909303e-05	
1.579090e-03	1.770426e-05	
3.424593e-03	2.149833e-05	
1.519781e-03	2.262205e-05	
2.815819e-03	2.864632e-05	
4.065761e-03	8.445219e-06	
2.686196e-03	3.350789e-05	
3.993500e-03	2.993906e-05	
3.327860e-03	5.149840e-05	
4.347100e-03	3.859070e-05	
8.736709e-04	5.189145e-05	
3.718826e-03	4.149035e-05	
1.574814e-03	5.106481e-05	
2.302413e-03	1.855976e-05	
1.176279e-03	3.022288e-05	
1.715906e-03	4.317631e-05	
2.917027e-03	2.973280e-05	
3.419642e-03	3.326758e-05	
2.222876e-03	5.609466e-05	
4.406321e-03	6.703134e-05	
1.313347e-03	5.618914e-05	
4.476189e-03	4.905984e-05	
3.961353e-03	5.556591e-05	
2.173176e-03	5.265953e-05	
4.136544e-03	3.216938e-05	
3.124503e-03	3.682824e-05	
1.993908e-03	1.729614e-05	
5.481398e-03	3.463904e-05	
2.894967e-03	1.920993e-05	
4.042988e-03	5.329334e-05	
3.039558e-03	4.339157e-05	
3.001480e-03	7.855743e-05	
4.144299e-03	7.904299e-05	
2.648650e-03	8.363226e-05	
3.718914e-03	8.213588e-05	
3.320622e-03	8.235854e-05	
2.108119e-03	8.028866e-05	
5.130803e-03	8.395121e-05	
2.645893e-03	5.000525e-05	
2.613667e-03	1.031399e-04	
5.831004e-04	7.451996e-05	
3.973456e-03	8.133240e-05	
2.169389e-03	7.180399e-05	
2.360596e-03	7.079732e-05	
5.064133e-03	5.906697e-05	
5.161856e-03	6.650376e-05	
3.037972e-03	5.597453e-05	
2.551239e-03	7.950898e-05	
2.750594e-03	6.665086e-05	
3.455334e-03	9.421580e-05	
1.629758e-03	6.631181e-05	
2.556302e-03	6.295979e-05	
4.528691e-03	6.194637e-05	
